Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Biz Performance Solutions,https://www.crunchbase.com/organization/biz-performance-solutions,"Biz Performance Solutions is a cloud-based Enterprise Performance Management that provides companies with the ability to improve strategic alignment and profitability. It also has effective and efficient management of the due-diligence and innovation pipeline, using a series of performance dashboards and process automation. It was founded in 2009 and is headquartered in San Jose, California.","Application Performance Management, Cloud Computing, Internet",https://www.bizps.com/,"San Jose, California, United States",Biz Performance Solutions provide companies with the ability to improve strategic alignment and profitability.,"1,739,446",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2009-01-01,year,1,1-10,David Mosher,,,,,
Procon IT Security Solutions,https://www.crunchbase.com/organization/procon-it-security-solutions,,"Cloud Computing, Consulting, Cyber Security, Information Technology, Security, VoIP",http://www.procon.ch/,"Boswell, Oklahoma, United States",Procon specializes in the IT market worldwide with a large range of IT products.,"1,745,013",,,,,,,,,,,,,Southern US,Active,2007-01-01,day,1,1-10,Peter Schulthess,,,,,
Brickwall Solutions,https://www.crunchbase.com/organization/brickwall-solutions,,"Cloud Computing, Consulting, Information Technology, Web Design",http://brickwallkc.com,"Kansas City, Missouri, United States",Brickwall Solutions is a solution consultant to meet business needs and requirements.,"1,748,191",,,,,,,,,,,,,Midwestern US,Active,2006-01-01,year,,1-10,,,,,,
InterMedia Web Development,https://www.crunchbase.com/organization/intermedia-web-development,"InterMedia Web Development (IMWD) is a Baton Rouge based Web Development and Digital strategy management consultancy.  They offers a wide range of website design, development and management services. From website development, email marketing and organic Search Engine Optimization(SEO) to mobile marketing, pay per click (PPC) campaign management, Viral Branding and .mobi app sites, their services are available as stand alone development features or as part of complete monthly management packages.  They offer a no charge website review consultation designed to assess your current websites strengths and weaknesses.","Advertising, Cloud Computing, CRM, Management Consulting, SEO, Web Development",http://www.intermediawebdevelopment.com/,"New Orleans, Louisiana, United States",Ad network platform for local markets.,"1,750,406",,,,,,,,,,,,,Southern US,Active,2006-01-01,year,,1-10,,,,,,
Intersynq,https://www.crunchbase.com/organization/intersynq,,"Cloud Computing, Mobile Apps, Software, Web Design, Web Development",http://intersynq.com,"New York, New York, United States","Intersynq is a digital development studio that offers web designs, cloud hosting, IOS and Android applications for startups.","1,763,847",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2009-01-01,year,,11-50,,,,,,
Dynasolve,https://www.crunchbase.com/organization/dynasolve,,"Big Data, Cloud Computing, Information Technology, Software",https://www.dynasolve.com/,"Plano, Texas, United States",Dynasolve is about bringing the solutions and tools traditionally only available to large enterprises to small business.,"1,764,108",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2009-01-01,day,,1-10,,,,,,
VitalLock,https://www.crunchbase.com/organization/vitallock,"VitalLock is a free cloud-based secure real-time private encrypted messaging system designed for safe storage, sharing, notification and distribution of 'VITAL' (Video, Image, Text, Account and Link) data in the event of disaster, detention, disability or death. All data is encrypted client side with the public keys of its intended recipients PRIOR to upload to our Amazon AWS powered service. At no time is the data stored in our system in an unencrypted state. VitalLock is a hybrid web/facebook/desktop application with email, facebook and twitter sms notification systems. End users can trigger event process which upon authentication in turn authorizes the information distribution according to the rules set by the account holder.","Apps, Cloud Computing, Legal, Messaging, Privacy, Web Development",http://VitalLock.com,"Cambridge, Massachusetts, United States",Secure Messaging Escrow Platform,"1,765,919",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Closed,2009-01-01,year,1,1-10,Robert Stewart,,,,,
New City IT,https://www.crunchbase.com/organization/new-city-it,,"Cloud Computing, Cloud Data Services, Information Technology",http://www.newcityit.com/,"Irvine, California, United States","New City IT provides professional services in the fields of cloud computing, storage and servers.","1,768,422",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2008-01-01,year,,1-10,,,,27005,USD,27005
SLAS Consulting,https://www.crunchbase.com/organization/slas-consulting,"SLAS Consulting offers services to consultancy, engineering, support,  and operational services. They offer services for network design and implementation, context analysis, monitoring, management systems, as well as traffic trend analysis, managed security systems, firewall and intrusion protection, threat and vulnerability analysis, penetration testing, incident preparation and response, networking,  and facility infrastructures at a secondary site.","Cloud Computing, Consulting, Project Management",https://www.slasconsulting.com,"Weston, Florida, United States",SLAS Consulting offers cloud and network solutions.,"1,774,252",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2007-01-01,year,,1-10,,,,,,
ElevationOne,https://www.crunchbase.com/organization/elevationone,"ElevationOne provides consulting, software development, and technology. They also offer data, services, cloud computing, business intelligence, mobile, browser, and native client applications. Additionally, they offer  web technologies and microsoft technology stack services.","Cloud Computing, Consulting, Software",https://www.elevationone.com,"Alpharetta, Georgia, United States",ElevationOne offers software development services.,"1,775,296",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2007-01-01,year,,1-10,,,,,,
Smartscale Systems,https://www.crunchbase.com/organization/smartscale-systems,"Smartscale Systems was founded to address complex problems with cloud federation in large enterprises that have to deal with multiple business units, matrixed reporting and the M&A integration of thousands of app configurations deploying huge numbers of network devices generating hundreds of silos of data.  Intelligent, automated cloud management in that environment, across multiple cloud providers is complex. The Smartscale Cloud Fabric Manager provides a highly scalable, Multi Tenant automation platform integrating all major public clouds, on-prem cloud stacks and software defined network (SDN) controllers  The goal is to provide a unified platform for effectively dealing with the monumental challenge of integrating physical, virtual and cloud based datacenter VMs, storage and networking and effectively automating, monitoring and managing what's happening in a company's cloud and virtualized Datacenter.","Cloud Computing, Cloud Management, Cloud Security, Consumer Electronics, Enterprise Software, Information Technology, Security",http://www.smartscalesystems.com,"Campbell, California, United States",Virtual Infrastructure Automation,"1,776,624",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2008-01-01,year,,1-10,,,,,,
Reiche Group,https://www.crunchbase.com/organization/reiche-group,,"Cloud Computing, Information Technology, Web Hosting",http://www.reichegroup.com,"New Port Richey, Florida, United States",Reiche Group is an information technology firm that focuses on providing IT solutions to businesses.,"1,779,012",,,,,,,,,,,,,"Tampa Bay Area, East Coast, Southern US",Active,2006-01-01,year,,1-10,,,,,,
Virtuon Inc,https://www.crunchbase.com/organization/virtuon-inc,"Nuon, Inc., a research and development company created Virtuon Inc. as a subsidiary in July 2009. Both companies are headquartered in Scottsdale, AZ at the SkySong Innovation and Technology complex.  Virtuon was formed to help guide businesses in the adoption of virtualization and cloud computing solutions. In July 2010, the company’s hosted virtual desktop solution and flagship offering was launched. The service has been timely as virtual desktops are gaining rapid adoption and are expected to have a fivefold increase in utilization in the next three to five years. In the summer of 2011, Virtuon expanded its offering to a partner network in the domestic US as well as to France and Belgium. Work is underway to additionally expand services to Spain, UK, South America, and Australia.","Cloud Computing, Software, Virtualization",http://virtuon-inc.com,"Scottsdale, Arizona, United States",Virtualization &Cloud Computing Solution,"1,779,115",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Closed,2009-01-01,year,,11-50,,,,,,
Set for Service,https://www.crunchbase.com/organization/set-for-service,Set for Service is a cloud based CRM platform for the restaurant industry. Conceptualized and built by restaurant insiders to meet the needs of an evolving market place.,"Cloud Computing, CRM, Mobile Apps",http://landing.setforservice.com/,"New York, New York, United States",Set for Service offers a web and iPhone app,"1,780,374",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2009-01-01,year,2,1-10,"Parama Danoesubroto, Peter Esmond",,,,,
Full Potential IT,https://www.crunchbase.com/organization/full-potential-it-llc,"Full Potential IT is an internet technology company that provides web services, communication consulting, and professional services to businesses.","Cloud Computing, Information Services, Information Technology, Software",https://www.fullpotentialit.com,"East Stroudsburg, Pennsylvania, United States",Full Potential IT is an internet technology company that provides web services and communication consulting services.,"1,783,776",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2009-01-01,year,,1-10,,,,,,
AMPS,https://www.crunchbase.com/organization/amps-8568,,"Cloud Computing, Cyber Security, Data Mining, Logistics, Supply Chain Management",http://www.lilacridgeconsulting.com,"Richmond, Virginia, United States",AMPS provides highly qualified professional services for energy and defense infrastructure investment and improvement initiatives.,"1,795,085",,,,,,,,,,,,,"East Coast, Southern US",Active,2008-01-01,year,,11-50,,,,,,
PISOFT,https://www.crunchbase.com/organization/pisoft,,"Business Intelligence, Cloud Computing, Enterprise Resource Planning (ERP), Information Technology",https://www.pisoftinc.com,"Aldie, Virginia, United States","PISOFT is an IT firm that offers quality assurance, business intelligence, cloud computing, and ERP services.","1,796,718",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2008-01-01,year,,11-50,,,,,,
