Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
TwoStaves,https://www.crunchbase.com/organization/twostaves,"TwoStaves is a boutique, cloud-based software development firm offering software packages as well as custom, creative solutions. In addition to translation and internationalization tools, they develop for Salesforce® and the Force.com® platform.","Cloud Computing, Developer Platform, Service Industry, Software",https://www.twostaves.com/,"Aliso Viejo, California, United States","TwoStaves is a boutique, cloud-based software development firm.","986,189",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2014-01-01,year,,1-10,,,,,,
Evenica,https://www.crunchbase.com/organization/evenica,,"Apps, Business Intelligence, Cloud Computing, E-Commerce, Enterprise, Software",https://evenica.com/,"Burlington, Massachusetts, United States",Evenica offers digital business solutions such as eCommerce and system integration tools to help firms connect with customers.,"995,706",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2014-01-01,year,,11-50,,,,,,
Baxten,https://www.crunchbase.com/organization/baxten,,"Banking, Cloud Computing, Information Technology, Software",https://www.baxten.us,"Spring, Texas, United States",Baxten provides digital transformation to get anything as a service XaaS.,"1,000,154",,,,,,,,,,,,,"Greater Houston Area, Southern US",Active,2014-01-01,year,,51-100,,,,,,
Snap CI,https://www.crunchbase.com/organization/snap-ci,"With Snap CI build, test, and deploy, faster continuous integration and deployment in the cloud. Their native deployment pipelines! Get fast feedback by breaking up tests into stages, test in multiple environments and be confident your release will be a success. Do it automatically without any manual intervention (unless you want it!)","Cloud Computing, Cloud Infrastructure",https://www.snap-ci.com,"San Francisco, California, United States","With Snap CI build, test, and deploy, faster continuous integration and deployment in the cloud.","1,007,982",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2013-01-01,day,,,,,,,,
Bluella,https://www.crunchbase.com/organization/bluella,,"Analytics, Cloud Computing, Consulting, Information Technology, Outsourcing",https://www.bluella.in/,"Edison, New Jersey, United States","Bluella is expertise in analytics, digital transformation, IT outsourcing, security, private cloud, network, and consulting services.","1,012,192",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2016-01-01,year,,101-250,,,,,,
CloudMasters,https://www.crunchbase.com/organization/cloudmasters,,"Cloud Computing, Information Technology",https://cloudmasters.com,"Boston, Massachusetts, United States","CloudMasters provides expertise in Salesforce on all clouds, sales, service, marketing & community.","1,016,119",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2014-01-01,day,,11-50,,,,,,
Zeurix,https://www.crunchbase.com/organization/zeurix,,"Cloud Computing, Consulting, Information Technology, Software",https://www.zeurix.com/,"Leesburg, Virginia, United States",Zeurix is an IT company that provides application development and cloud computing services.,"1,018,332",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2014-01-01,year,,1-10,,,,,,
Kintyre Solutions,https://www.crunchbase.com/organization/kintyre-solutions,"Kintyre Solutions is a system integrator with practices focused on observability and investigation platforms, cloud computing optimization, and security engineering.","Big Data, Cloud Computing, Information Services, Information Technology",https://www.kintyre.co/,"Wilmington, Delaware, United States","Kintyre Solutions is a system integrator with practices focused on observability and investigation platforms, cloud computing optimization.","1,019,745",,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US",Active,2015-01-01,year,,11-50,,,,,,
Traken Technologies,https://www.crunchbase.com/organization/traken-technologies,"Traken Technologies, LLC is a Phoenix based, veteran owned Technologies Company developing an access control system with a secure mobile-cloud processing system. Initially focusing on preventing access to un-secured alcoholic beverages and to help local convenience stores reduce loss due to theft. While increasing convenience, future revenues and safety of the retailers and their customers. Traken has engineered and developed the HopsLock™ ID Verification System for use by retailers of beer. The HopsLock™ device serves as a deterrent to would be beer thieves by leveraging the responsibility of access to the beer coolers to the customers of the retail stores and taking the burden off employees and managers.  After querying several local convenience store locations in a major chain throughout the valley we have discovered that beer theft, on average accounts for approximately $7,000 per quarter and some locations have reported upwards of $30,000 in theft per quarter.  By combining our current system with the MOBICLOUD and utilizing the IP's algorithm we will be able to store/retrieve the data from each swipe of an ID. This information can then be SECURELY and wirelessly transmitted and retrieved anywhere from the secure cloud. This data will be used in several ways to include: Prosecution of crimes committed against retailers, data collection and analysis of market, specific target advertisement based on collected data. The aforementioned features will initially create an immediate deterrent to those who commit beer theft crimes against retailers.The evolution of the IP will allow future products to be accessed remotely and securely which will give us a unique ability to safely retrieve customer's data without the risk of identity theft. The secure wireless abilities allow us to cut costs during installation by eliminating the dependence of wired devices and onsite hard drives. By lowering our cost we directly lower our customers cost and are capable of delivering a superior product at appropriate prices.","Cloud Computing, Information Technology, Security",http://www.trackentech.com,"Scottsdale, Arizona, United States",Mobile Cloud Access Control Security,"1,019,808",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Closed,2013-01-01,year,3,1-10,"Joshua J. Snow, Paul Skiera, William Peterson",,,,,
Medical Savant,https://www.crunchbase.com/organization/medical-savant,"Medical Savant’s vision is to significantly improve revenue cycle effectiveness and efficiency for healthcare providers and free up human and financial resources for improved patient care. Medical Savant offers knowledge based artificial intelligence (AI) software as a service (SAAS) custom HIM solutions, tailored to the unique needs of healthcare providers, to significantly and materially enhance their operations and, consequently, improve  service levels","Cloud Computing, Health Care, Software",https://medicalsavant.com,"Plano, Texas, United States",Medical Savant is a Cloud based software solutions for Health Information Management.,"1,020,936",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2015-01-01,year,,1-10,,,,,,
SantizoTek,https://www.crunchbase.com/organization/santizotek,SantizoTek provides big business technology solutions at affordable prices to small and midsize companies without the need to hire full-time marketing and tech staff to accelerate their transition to technology-based solutions.,"Advertising, Cloud Computing, E-Commerce, Internet, SMS",https://santizotek.com,"Wilmington, Delaware, United States",SantizoTek offers web development tools and technologies.,"1,024,609",,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US",Active,2015-01-01,year,,,,,,,,
Iron Oak Defense,https://www.crunchbase.com/organization/iron-oak-defense,,"Cloud Computing, Information Technology, Network Security",https://ironoakdefense.com,"Miami, Florida, United States","Iron Oak Defense specializes in providing services, including tailored IT services and solutions for small and medium businesses.","1,026,260",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2016-01-01,year,,1-10,,,,33706,USD,33706
Aerobatic,https://www.crunchbase.com/organization/aerobatic,"Aerobatic provides a web app delivery and optimization platform for front-end developers. Unlike a generalized platform such as Heroku, Aerobatic provides a set of specialized features for modern web apps such as: automatic CDN delivery of static assets, multiple concurrent live versions with traffic splitting, SEO snapshots for AJAX apps, built-in OAuth, and a fully integrated test environment.","Cloud Computing, Enterprise Software, Web Development, Web Hosting",http://www.aerobatic.com,"Seattle, Washington, United States","Single page app hosting, built for front-end devs","1,026,931",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2014-01-01,year,2,1-10,"David Von Lehman, Jason Gowans",,,,,
DrivePop,https://www.crunchbase.com/organization/drivepop,,"Cloud Computing, Cloud Data Services, Web Hosting",http://www.drivepop.com,"Scottsdale, Arizona, United States",Storage News,"1,028,748",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Active,2013-02-03,day,,1-10,,,,,,
SafeCamz,https://www.crunchbase.com/organization/safecamz,"SafeCamz is the leading innovator behind Caught On Cloud™, a State-of-the-Art secure hosted video surveillance solution based on world leading streaming and storage technologies. With our landmark Caught On Cloud™ secure hosted video surveillance solutions, SafeCamz provides leading edge solutions to cost- conscious, results-driven, and value-oriented organizations. SafeCamz is a cyber security and network operation company providing enhanced and secure hosted video surveillance solutions. With world-wide coverage SafeCamz delivers reliable, high-quality and competitively priced security video monitoring and surveillance services for businesses of all sizes. At SafeCamz we pride ourselves on providing the most robust, innovative, and affordable security video monitoring and surveillance platform available. In fact, we’re committed to changing the way security video monitoring and surveillance solutions are deployed forever! The idea for SafeCamz was birthed in May of 2007; however, the internet technology we needed to develop this envisioned State-of-the-Art platform just wasn’t available. Fast forward to the highly sophisticated internet networks available now, and the time had arrived to launch SafeCamz. So, over the last 8 years we documented every detail and idea leading us to the much anticipated development and release of SafeCamz in May of 2015. SafeCamz also proudly leads the charge with the very first, highly sophisticated white label surveillance platform enabling network integrators, telecom professionals, security companies and etc the ability to own, operate and brand their very own Video Surveillance as a Service (VSaaS) platform.","Cloud Computing, Security, Video",http://www.safecamz.com,"Pompano Beach, Florida, United States",SafeCamz is a hosted surveillance platform enabling businesses to easily secure and monitor their businesses online.,"1,030,588",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2015-04-16,day,,1-10,,,,,,
