Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Q-Logic,https://www.crunchbase.com/organization/q-logic,,"Cloud Data Services, Innovation Management, Software",https://qlogic.com.ua/,"Kyiv, Kyyiv, Ukraine",Q-logic supplies advanced and innovative software systems with cloud solutions.,"661,707",,,,,,,,,,,,,,Active,2012-01-01,day,,1-10,,,,,,
lunary,https://www.crunchbase.com/organization/lunary,,"Artificial Intelligence, Cloud Data Services, Machine Learning, Software",https://www.lunary.ai,"Augsburg, Bayern, Germany",Your command-center for machine learning data preparation and project management,"666,048",,,,,,,,,,,,,European Union (EU),Active,2021-01-01,year,,1-10,,,,,,
Curatrix Technologies,https://www.crunchbase.com/organization/curatrix-technologies,,"Cloud Data Services, Cyber Security, IaaS, Technical Support, Telecommunications",https://www2.curatrix.co.uk/,"Portsmouth, Hampshire, United Kingdom","Curatrix Technologies specializes in IT support, cloud backup, broadband, disaster recovery, cyber security, anti-virus and analysis report.","666,626",,,,,,,,,,,,,,Active,2016-01-01,year,,1-10,,,,,,
Tale About Data,https://www.crunchbase.com/organization/tale-about-data,"We specialize in helping companies to get better data. The biggest challenge for companies is having better communication between the different teams using data, have better decision making and in general becoming data-centric. We help organizations to set individual team's data strategy with company-wide focus, collect and store information from internal and external data providers such as Facebook, Google, and own app. We help you visualize it, understand it and in general becoming more focus on the results to drive simple decision making.","Cloud Data Services, Consulting, Data Center Automation, Data Visualization, Information Technology, Software",http://www.taleaboutdata.com,"Berlin, Berlin, Germany","Data is key to any business success, we help you own your data, understand it's value and drive actionable insights for you and your team.","667,045",,,,,,,,,,,,,European Union (EU),Active,2018-03-01,day,1,1-10,Lior Barak,,,,,
Infent,https://www.crunchbase.com/organization/infent,"Infent offers business intelligence, consulting, and cloud data services.","Business Intelligence, Cloud Data Services, Consulting",https://www.infent.nl/,"Nieuwegein, Utrecht, The Netherlands","Infent offers business intelligence, consulting, and cloud data services.","668,950",,,,,,,,,,,,,European Union (EU),Active,2010-01-01,day,,11-50,,,,,,
xTEN,https://www.crunchbase.com/organization/xten-3d3f,,"Cloud Computing, Cloud Data Services, Cloud Infrastructure, Database, E-Commerce, Web Hosting",https://www.xten.uk/,"Leeds, Leeds, United Kingdom",Next-generation managed service provider & Microsoft Gold Partner specialising in e-commerce and travel.,"676,495",,,,,,,,,,,,,,Active,2014-04-04,day,,1-10,,,,,,
Minebox,https://www.crunchbase.com/organization/minebox,"Minebox is building data storage, archiving and backup solutions using NAS computers, blockchain technology, peer to peer networks, public-key cryptography and open-source decentralized data storage systems.","Bitcoin, Cloud Data Services, Cloud Storage, Cryptocurrency, Data Storage, Information Technology, Peer to Peer, Software, Telecommunications",https://minebox.io,"Vienna, Wien, Austria",The power of Dropbox and Blockchain bundled in a box.,"685,379",,,,,,,,,,,,,European Union (EU),Active,2015-01-01,year,2,1-10,"Andreas Petersson, Vlado Petrushev",,,,,
WeSquare Smart IT Solutions,https://www.crunchbase.com/organization/wesquare-smart-it-solutions,,"Cloud Data Services, Information Technology, Web Design",https://www.wesquare.nl,"Hilversum, Noord-Holland, The Netherlands","WeSquare Smart IT Solutions provides cloud, websites & apps, outstaffing, IT consulting, and implementation services.","686,245",,,,,,,,,,,,,European Union (EU),Active,2013-01-01,year,,11-50,,,,,,
Evercate,https://www.crunchbase.com/organization/evercate,"Evercate is an online learning platform based in the cloud. They work closely with their customers to solve the challenges they face, particularly in terms of competence development. These can include competitiveness, profitability, business development, and employee satisfaction.","Cloud Data Services, E-Learning, Education, Training",https://evercate.com,"Solna, Stockholms Lan, Sweden",Evercate is an e-learning platform.,"688,010",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2015-01-01,year,,1-10,,,,,,
Digital Survival,https://www.crunchbase.com/organization/digital-survival,,"Analytics, Cloud Data Services, Security, Software",https://digitalsurvivalcompany.com,"Nieuwegein, Utrecht, The Netherlands","Digital Survival offers cloud, application, data analytics, and security services.","690,810",,,,,,,,,,,,,European Union (EU),Active,2018-01-01,year,,101-250,,,,,,
Wikidocs,https://www.crunchbase.com/organization/wikidocs,Wikidocs provides a real time collaborative editing API for HTML. Collaborative editing of content becomes more and more a commodity feature and Wikidocs provides this technology for all kind of services and software products in the world by adding three lines of Javascript code. Wikidocs supports all major WYSIWYG editors out of the box.,"Cloud Data Services, Collaboration, Developer Tools, Software",http://www.wikidocs.com,"Vienna, Wien, Austria",Wikidocs - the realtime collaborative editing API for HTML.,"693,438",,,,,,,,,,,,,European Union (EU),Active,2012-04-01,day,1,1-10,Haymo Meran,,,,,
MEEwallet,https://www.crunchbase.com/organization/meewallet,,"Cloud Data Services, Financial Services, Mobile Payments",http://meewallet.com,"Randers, Midtjylland, Denmark",MEEwallet is a mobile authorization and payment solution service developed in Denmark.,"702,028",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2014-10-31,day,,1-10,,1,,,,
The Service Corporation,https://www.crunchbase.com/organization/the-service-corporation-28cb,The Service Corporation is an IT firm that specializes in cloud services. Service Corporation strives to provide the best customer experience on the market.,"Cloud Data Services, Customer Service, Information Technology",https://theservicecorporation.se,"Stockholm, Stockholms Lan, Sweden",The Service Corporation helps organizations achieve digital control and stability.,"707,274",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2011-01-01,year,,11-50,,,,,,
Strata Security Solutions,https://www.crunchbase.com/organization/strata-security-solutions,,"Cloud Data Services, Cyber Security, Data Integration, Risk Management",https://www.stratasecurity.co.uk,"Croydon, Croydon, United Kingdom","Strata Security Solutions provides insights, cybersecurity, integration, reporting, consultation, risk, and cloud data management services.","707,696",,,,,,,,,,,,,,Active,2018-01-01,year,1,1-10,Chris Burtenshaw,,,,,
Irogon,https://www.crunchbase.com/organization/irogon,Irogon is an information technology and services platform.,"Cloud Data Services, Information Services, Information Technology, Software",http://irogon.com,"Dublin, Dublin, Ireland",Irogon is an information technology and services platform.,"708,716",,,,,,,,,,,,,European Union (EU),Closed,2014-01-01,year,1,1-10,Dario Zanchetta,,,,,
APEcore,https://www.crunchbase.com/organization/apecore,,"Cloud Data Services, Cyber Security, Information Technology, Network Security",https://apecore.info/,"Mechelen, Antwerpen, Belgium","APEcore specializes in network infrastructure, cloud services, data security, cyber security, firewall, and backup recovery services.","713,126",,,,,,,,,,,,,European Union (EU),Active,2018-01-01,year,,1-10,,,,,,
Edgica LLC,https://www.crunchbase.com/organization/edgica-llc,"Edgica LLC prototype IoT devices and develop software for startups using blockchain, artificial intelligence, and time-to-market. They provide custom-made software using standards and APIs.","Artificial Intelligence, Cloud Data Services, Developer APIs, Mobile Apps, Software, Web Design",https://www.edgica.com/,"Kyiv, Kyyiv, Ukraine","Edgica provides web and cloud solutions, mobile applications for clients globally","715,136",,,,,,,,,,,,,,Active,2017-01-01,year,,11-50,,,,,,
Ideas Forward,https://www.crunchbase.com/organization/ideas-forward,"Ideas Forward is a technology venture studio based in Thessaloniki, Greece. We build and back ventures which aim to transform cutting-edge ICT technology into market innovation. Collaborating with organizations large and small, we operate as R&D partners, technology consultants, startup co-founders and co-investors. Our daily work is about building technology and building business models. In our Curiosity Lab we explore applications of new enabling technologies to interesting problems. In our Opportunity Lab we explore applications of new business models to interesting markets. Our technology specialization is on Internet of Things, Distributed Ledgers, large-scale data analytics and cloud infrastructures. Our priority markets are sustainability, mobility and health.","Angel Investment, Big Data, Blockchain, Cloud Data Services, Incubators, Internet of Things, Sustainability, Transportation, Venture Capital",https://ideasforward.com,"Thessaloníki, Thessaloniki, Greece",Technology Venture Studio,"718,086",,,,,,,,,,,,,European Union (EU),Active,2019-01-01,year,3,1-10,"Dimitrios Kourtesis, Nikolaos Tsoniotis, Stefanos Tsiakmakis",,,,,
Comhost,https://www.crunchbase.com/organization/comwea,"Comhost provides cloud-based services that enable businesses to run their workload in a public or private cloud. Clients can manage websites, databases, email, files, on the cloud hybrid platform. Powerful market-leading technology.","Application Performance Management, Cloud Data Services, Information Technology, Mobile, Network Security, Web Apps, Web Development, Web Hosting",https://comhost.eu,"Stockholm, Stockholms Lan, Sweden",Comhost provides EU cloud-based services that enable businesses to run their workload in a public or private cloud.,"720,893",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2019-01-01,year,,51-100,,,,,,
Standard Access,https://www.crunchbase.com/organization/standard-access,"Our patent pending technology uses an encrypted sound byte via our app on your smartphone to open doors. Our propriety data over sound, ERP software and hardware is far more secure than our competitors and the only cross platform protocol that any smartphone can use. We use virtual keys, stored in the cloud that allow monetised time restricted access, improves security, enabling the client to specify who, how, when, where and for how long a user can have access. It addresses challenges like managing physical access, keys, utilisation and monetisation of space. We have positioned ourselves as a B2B provider of leading edge property technology (Proptech), combining a best in class smart lock with a secure enterprise resource platform that allows our clients to manage access and dynamically analyse traffic and usage of space. Our App can become the gateway between our clients customers and their entire building experience.","Analytics, Cloud Data Services, Commercial Real Estate, Computer, Cyber Security, Data Visualization, Internet of Things, Predictive Analytics, Robotics",https://standardaccess.co,"Dingle, Kerry, Ireland","Our Data Over Sound via your phone unlocks doors to real estate, our ERP/hardware/smartlock combo delivers, data analytics, secure access","725,168",,,,,,,,,,,,,European Union (EU),Active,2014-02-28,day,1,1-10,Damien Browne,,,,,
